id,Machine_Failure_pred,Probability
136576,0,0.005068782361276601
136577,0,0.004753916413280863
136578,0,0.001507806081928881
136579,0,0.006615931575480865
136580,0,0.0014563267270871197
136581,0,0.0011831887376322601
136582,0,0.0012557572002995414
136583,0,0.0012506041886043654
136584,0,0.0021784547098995404
136585,0,0.004396091098139804
136586,0,0.049115361263987155
136587,0,0.0010432820323166823
136588,0,0.005562103777844552
136589,0,0.0025902917123709307
136590,0,0.0016222523106225843
136591,0,0.0033256230897348695
136592,0,0.00925815899459091
136593,0,0.005444410561534429
136594,0,0.0006137901164792815
136595,0,0.0016556953113461526
136596,0,0.0013132735384019164
136597,0,0.0016755813794542746
136598,0,0.005250128703212611
136599,0,0.002583637076160635
136600,0,0.002150438167841152
136601,0,0.004078637439597067
136602,0,0.006405944532582748
136603,0,0.003522363431492939
136604,0,0.0011402358869303127
136605,0,0.005854286621529354
136606,0,0.0025539818504667577
136607,0,0.003394228344758454
136608,0,0.0027268538926547687
136609,0,0.0047139765048834215
136610,0,0.005137260080999998
136611,0,0.0012179513486673807
136612,0,0.002092179209940624
136613,0,0.003182098723322177
136614,0,0.0009462473983422917
136615,0,0.0008778013788648521
136616,0,0.0014453926266505092
136617,0,0.009280116229939442
136618,0,0.0018009208109299477
136619,0,0.0020612740946738973
136620,0,0.0018921848366959687
136621,0,0.0036915182629000906
136622,0,0.0022817076574233597
136623,0,0.0011203463420630493
136624,0,0.0015721040486284775
136625,0,0.00401282521763461
136626,0,0.00040916771400878097
136627,0,0.0035601121038490225
136628,0,0.002635732530364403
136629,0,0.00044734468405586465
136630,0,0.0011627054589015808
136631,0,0.006536811996639402
136632,0,0.00396190355069684
136633,0,0.0018845230581931945
136634,0,0.001578844153668776
136635,0,0.012084646630354507
136636,0,0.011589190035075893
136637,0,0.003536479442186418
136638,1,0.995344929783943
136639,0,0.006315892139823229
136640,0,0.010933780218762314
136641,0,0.002154136558771204
136642,0,0.002207098927810992
136643,0,0.033009217476550445
136644,0,0.0010980363407639565
136645,0,0.001177465035189766
136646,0,0.001157216966559231
136647,0,0.010547344783263466
136648,0,0.015903645260137596
136649,0,0.002342430217296692
136650,0,0.004752051985735525
136651,0,0.001074606673221437
136652,1,0.9887912565843772
136653,0,0.0016508823571003244
136654,0,0.0018264811383994193
136655,0,0.005519771698893382
136656,0,0.0042793817231206255
136657,0,0.004262546065926104
136658,0,0.001745271840794129
136659,0,0.002387760103134069
136660,0,0.0016866136883056562
136661,0,0.004181607025208497
136662,0,0.011086607284332998
136663,0,0.0026616307812822467
136664,0,0.016071619141614018
136665,0,0.001792679530941624
136666,0,0.0005111855581113599
136667,0,0.01598364106534021
136668,0,0.0033202418879692687
136669,0,0.002653041665772228
136670,0,0.004612717803738624
136671,0,0.002112453301958556
136672,0,0.0020416507539350714
136673,0,0.0014001628311855845
136674,0,0.0007432486160316415
136675,0,0.0028887752976527754
136676,0,0.002954371260631693
136677,0,0.004004099834022391
136678,0,0.0013700579816075498
136679,0,0.002606227371775151
136680,0,0.007669062018636792
136681,0,0.001967043555178299
136682,0,0.0020266554522895995
136683,0,0.002082912620474067
136684,0,0.0043936057018927185
136685,0,0.012707496470708008
136686,0,0.002870973829458131
136687,0,0.006037622224942183
136688,0,0.005827758331350278
136689,0,0.00625468872214329
136690,0,0.0026322159770381117
136691,0,0.011777646421825763
136692,0,0.0028687826340518096
136693,0,0.0008336725482796482
136694,0,0.0011104156492131843
136695,0,0.001916795173872648
136696,0,0.005708333210615738
136697,0,0.0005900071651675893
136698,0,0.006173987765051729
136699,0,0.0041470956567452024
136700,0,0.001316655814352788
136701,0,0.002421437917623666
136702,0,0.0014675295667103555
136703,0,0.008261481973405854
136704,0,0.0007702098129797868
136705,0,0.000784103547808099
136706,0,0.0015868630904277245
136707,0,0.0034408823253342137
136708,0,0.01029995519417284
136709,0,0.0002076581192155568
136710,0,0.0022313311247135754
136711,0,0.0038841763293219673
136712,0,0.0005541354344430621
136713,0,0.0023481527570315248
136714,0,0.013926996963304595
136715,0,0.005797017851988925
136716,0,0.0018785439196572612
136717,0,0.005134987593842654
136718,0,0.013995840526374481
136719,0,0.002646237623090972
136720,0,0.0002214044367827459
136721,0,0.0020005004608461196
136722,0,0.0013491740735576453
136723,0,0.0017089937394894155
136724,0,0.0021591316128035426
136725,0,0.0027256887034772374
136726,0,0.001444522478008219
136727,0,0.0015462296117205422
136728,0,0.0010721395798955345
136729,0,0.0032875566641024133
136730,0,0.0014191284354910538
136731,0,0.009009496935660279
136732,0,0.0023240205038263066
136733,0,0.0019341438632747134
136734,0,0.002016894091660374
136735,0,0.00188210837198501
136736,0,0.003002656980559906
136737,0,0.0013127127047150302
136738,0,0.0019032557773735685
136739,0,0.006620812268755289
136740,0,0.0022118746090377655
136741,0,0.018958749613214997
136742,0,0.00285651302283171
136743,0,0.0027952437960941778
136744,0,0.0023750529028652195
136745,0,0.005565623188591914
136746,0,0.0023471044527343145
136747,0,0.0020007498089056304
136748,0,0.0011222377186556932
136749,0,0.0009228918486353695
136750,0,0.0033269484044361414
136751,0,0.0021318043617187575
136752,0,0.0009896802671553642
136753,0,0.013794507898224308
136754,0,0.00247022476399142
136755,0,0.008829077451876919
136756,0,0.0009985778992133213
136757,0,0.011796404329195969
136758,0,0.001897120475080078
136759,0,0.002704499671710139
136760,0,0.0015714430176410575
136761,0,0.0010490998585595305
136762,0,0.023645138800754074
136763,0,0.0029961466514587575
136764,0,0.001817413591984988
136765,0,0.002983500612573708
136766,0,0.003536067520763237
136767,0,0.0071575761718310925
136768,0,0.0013852052383417962
136769,0,0.0026371266684757427
136770,0,0.0019709180249841327
136771,0,0.003862932603626503
136772,0,0.014085415186772065
136773,0,0.001187655425380938
136774,0,0.001508031401396582
136775,0,0.009255030345732064
136776,0,0.0006602324757965945
136777,0,0.001878846841798215
136778,0,0.002786983044576522
136779,0,0.00240709192094846
136780,0,0.000698200945225574
136781,0,0.005349081331144394
136782,0,0.002851816961092021
136783,0,0.0004238897831552262
136784,0,0.0012493771859938539
136785,0,0.0039696687565542055
136786,0,0.002841406535006404
136787,0,0.004510523922169428
136788,0,0.014541044259858821
136789,0,0.002324980962548151
136790,0,0.0009199616600184417
136791,0,0.0027085568440704945
136792,0,0.004377848733832869
136793,0,0.0014371644469422626
136794,0,0.004928433212189875
136795,0,0.003850159042748872
136796,0,0.003117478239963948
136797,0,0.0033567285774653965
136798,0,0.004855864221074264
136799,0,0.0032524283128353565
136800,0,0.0020844261436167473
136801,0,0.0017211918195994395
136802,0,0.002439370132277557
136803,0,0.0016401848102251997
136804,0,0.0018291807427517099
136805,0,0.003430731477775449
136806,0,0.0008657613053227934
136807,0,0.0018755068192495025
136808,0,0.002396137461166031
136809,0,0.0011014342256948884
136810,0,0.005578943127048294
136811,0,0.006579093853965399
136812,0,0.0006968435538091699
136813,0,0.017874515562049217
136814,0,0.0030671267940321437
136815,0,0.0007821891190048464
136816,0,0.0010064658788939435
136817,0,0.0013629318880761742
136818,0,0.005294302930966312
136819,0,0.0007777819994632524
136820,0,0.0009908265502011793
136821,0,0.0012530632229651542
136822,0,0.0124943611737795
136823,0,0.001668294354103372
136824,0,0.0008038865559012991
136825,0,0.0019804348638147303
136826,1,0.9973323957381522
136827,0,0.0005092766617688755
136828,0,0.001238779687915744
136829,0,0.004005544086558878
136830,0,0.0027039894272466217
136831,0,0.0011775057767821424
136832,0,0.0025999326471202256
136833,0,0.0009662930453649314
136834,1,0.9989345615691978
136835,0,0.002414174952707617
136836,0,0.00250319272370194
136837,0,0.0018915410851243692
136838,0,0.002554290406492545
136839,0,0.000910103450995127
136840,0,0.0024933532515324748
136841,0,0.004482258167421184
136842,0,0.0028450478444707558
136843,0,0.00147980102076715
136844,0,0.003647429133559996
136845,0,0.0024040420271966576
136846,0,0.0020272812075436703
136847,0,0.0008439666706557349
136848,0,0.0016764176931169921
136849,0,0.002711200634752915
136850,0,0.0031027854334722852
136851,0,0.0017991930274920574
136852,0,0.0039845863150377156
136853,0,0.004689423898602063
136854,0,0.0020069574345386856
136855,0,0.0035925319272388737
136856,0,0.017182817560483496
136857,0,0.003516386892646042
136858,0,0.002163376135208021
136859,0,0.001130871240607593
136860,0,0.0016088721439427662
136861,0,0.0009578707396662213
136862,0,0.00551641527203237
136863,0,0.0007007452018765654
136864,0,0.0005479839781640419
136865,0,0.002790989384532019
136866,0,0.003407241567617864
136867,0,0.007308654328136731
136868,0,0.0013339502974893066
136869,0,0.0024969155200724852
136870,0,0.00304367662300885
136871,0,0.0009907122468635048
136872,0,0.0032486542800162954
136873,0,0.0010195154426402516
136874,0,0.0006587631408472397
136875,0,0.001462752790538343
136876,0,0.001188236417195544
136877,0,0.0035999513345549325
136878,0,0.0007063259218898657
136879,0,0.0053409135009520135
136880,0,0.003319409426040624
136881,0,0.002661862701979384
136882,0,0.000925374410878293
136883,0,0.0011872641606615669
136884,0,0.001956496048919076
136885,0,0.014807987976050546
136886,0,0.001735625816957501
136887,0,0.0019011662000309043
136888,0,0.004858327575085564
136889,0,0.0026485672181922213
136890,0,0.0024011698798177654
136891,0,0.0025388870486552297
136892,0,0.001712641203530909
136893,0,0.002115769646671371
136894,0,0.0008035117237484476
136895,0,0.001836494696295504
136896,0,0.0012367276341733891
136897,0,0.004692617651070249
136898,0,0.0021456005633460305
136899,0,0.0018065415887296942
136900,0,0.0017532762929528198
136901,0,0.002126430027829151
136902,0,0.0023375072674384247
136903,0,0.000776980446737987
136904,0,0.002885864945413189
136905,0,0.0019941410789589948
136906,0,0.0009027523372590125
136907,0,0.0022525403163495684
136908,0,0.0014333633058467615
136909,0,0.001976791216274252
136910,0,0.003122351097606999
136911,0,0.004402110752337347
136912,0,0.006333142646872237
136913,0,0.006866601682830985
136914,0,0.0013283029857675452
136915,0,0.0029791984698657923
136916,0,0.001174978661270332
136917,0,0.0024406724700701157
136918,0,0.0010068454721884322
136919,0,0.0025258679447233215
136920,0,0.0013345430680930133
136921,0,0.008346505863413005
136922,0,0.0015592462111754686
136923,0,0.0012975102633354483
136924,0,0.0010626182418704197
136925,0,0.0005326381935266892
136926,0,0.0008619311669414736
136927,0,0.0018474451050406386
136928,0,0.002114301247865337
136929,0,0.0034213976577760776
136930,0,0.003157002220144714
136931,0,0.010522904484423085
136932,0,0.005886280871926277
136933,0,0.0019230938123846939
136934,0,0.0033711667732415087
136935,0,0.001357411685378557
136936,0,0.005166295161113416
136937,0,0.0009256225846846292
136938,0,0.0012244164829999624
136939,0,0.0012662788551154442
136940,0,0.0019077524160029207
136941,0,0.01189969484792727
136942,0,0.001402668707526803
136943,0,0.0017892714060952816
136944,0,0.06658509027764119
136945,0,0.007117909274840132
136946,0,0.004387499487221988
136947,0,0.0035112696749161117
136948,0,0.0007660545645429514
136949,0,0.004019494143625363
136950,0,0.001849044090553919
136951,0,0.0022805750965583897
136952,0,0.0009106905129995466
136953,0,0.002123571403016213
136954,0,0.0004167143686170427
136955,0,0.0014657049767741062
136956,0,0.001255970955677167
136957,0,0.002170996141300074
136958,0,0.0027832384396856576
136959,0,0.0023942923073130146
136960,1,0.9953475239855782
136961,0,0.00669277157777288
136962,0,0.002169371863406472
136963,0,0.006947595604650331
136964,0,0.004253659380187543
136965,0,0.010357044006028882
136966,0,0.01324319420140672
136967,0,0.002380068900874236
136968,0,0.009636314204138569
136969,0,0.0007051429669618162
136970,0,0.005488969767512381
136971,0,0.004189537669693768
136972,0,0.0047765442500861946
136973,0,0.004614516496601504
136974,0,0.0005919693420693275
136975,0,0.00669330658787477
136976,0,0.0013936082950495596
136977,0,0.003337051088834208
136978,0,0.0019475235239381982
136979,0,0.0011088347738654534
136980,0,0.000742950867831336
136981,0,0.0012671039351773437
136982,0,0.0028822266362462643
136983,0,0.0017402826388854273
136984,0,0.0018806699816170912
136985,0,0.01537162111851912
136986,0,0.0019386884872232284
136987,0,0.004928967120564772
136988,0,0.0026772146242502043
136989,0,0.0028237212495134207
136990,0,0.000536406255059851
136991,0,0.0018729155058044645
136992,0,0.000825359358856673
136993,0,0.0014820462486746123
136994,0,0.007347289268674646
136995,0,0.01352336804828404
136996,0,0.002285235550891865
136997,0,0.00424863203398692
136998,0,0.003067133089531231
136999,0,0.002801678828307182
137000,0,0.022929233970218038
137001,0,0.0016485573193498974
137002,0,0.0029320504521498426
137003,0,0.002831215940784536
137004,0,0.03612506101186844
137005,1,0.9996807120638863
137006,0,0.0005507086374729462
137007,0,0.0017621203662505243
137008,0,0.0036017045051132124
137009,0,0.012130391921862233
137010,0,0.0051895263670819185
137011,0,0.004001201133870896
137012,0,0.012304456489416058
137013,0,0.0050212543354450035
137014,0,0.0009255932702533338
137015,0,0.008306465956945428
137016,0,0.0042237760454597725
137017,0,0.0011541671821473616
137018,0,0.0017811438541329564
137019,0,0.002159103468127588
137020,0,0.035376736304584676
137021,0,0.007623195807866399
137022,0,0.0008832672220843451
137023,0,0.00142187440435395
137024,0,0.0026634123145223678
137025,0,0.0009305082071596012
137026,0,0.01105617596680185
137027,0,0.0025374963244870568
137028,0,0.001537856490489869
137029,0,0.0010677151047972795
137030,0,0.00711211434970292
137031,0,0.009123573892339937
137032,0,0.003996506357699682
137033,0,0.004363944841294495
137034,0,0.004651659228072283
137035,0,0.012696429034689628
137036,0,0.004220214248585167
137037,1,0.9931574917037717
137038,0,0.003970272599401998
137039,0,0.002188489997553907
137040,0,0.0010492598188888047
137041,0,0.007558246938857672
137042,0,0.0007027538864876981
137043,0,0.002248844743814456
137044,0,0.001373886836856315
137045,0,0.0013002716228754968
137046,0,0.0014441195333729279
137047,0,0.0021464300426797117
137048,0,0.004095955643243178
137049,0,0.006110790171510218
137050,0,0.0009371444009112199
137051,0,0.002920035208955469
137052,0,0.0076938107839224735
137053,0,0.0022116653170610005
137054,0,0.001569077154405584
137055,0,0.002892197164866219
137056,0,0.001389786536347614
137057,0,0.001291863175446403
137058,0,0.002330807496894067
137059,0,0.006027280240730367
137060,0,0.0008436005180758416
137061,0,0.0012269151833732813
137062,0,0.008640639285342847
137063,0,0.0045972096316458525
137064,0,0.004422012659965371
137065,0,0.010446018987451285
137066,0,0.004683375297530232
137067,0,0.0013359232240299568
137068,0,0.0019469636762900224
137069,0,0.0027783216305120374
137070,0,0.002993964043855216
137071,0,0.002135650940790119
137072,0,0.0009721137713643203
137073,0,0.001944774567251388
137074,0,0.006122218903555902
137075,0,0.0030038163965335537
137076,0,0.0007262697709518717
137077,0,0.002418388368295228
137078,0,0.001852243934363839
137079,0,0.0039635098711014866
137080,0,0.004056000265063095
137081,0,0.004387563533188949
137082,0,0.0015936314701874325
137083,0,0.0003746851444785354
137084,0,0.002181070246500701
137085,0,0.005376193851005743
137086,0,0.005381920424353537
137087,0,0.001546634973504955
137088,0,0.0103006653327526
137089,0,0.0015279617821441784
137090,0,0.0025107673271615207
137091,0,0.0008227797120923674
137092,0,0.007979592916486254
137093,0,0.006019570887319767
137094,0,0.014401215118248793
137095,0,0.0038803181947447683
137096,0,0.0010921414940541295
137097,0,0.00803260964822937
137098,0,0.005405419237746683
137099,0,0.0032113109781927267
137100,0,0.001323395224628913
137101,0,0.0025727302204268357
137102,0,0.005195031958194453
137103,0,0.009388085508539487
137104,0,0.0007043312200632708
137105,0,0.0013164386303911942
137106,0,0.019351327561073994
137107,0,0.003198446574756619
137108,0,0.0015015093247571797
137109,0,0.0017673621892326324
137110,0,0.008907249780000558
137111,0,0.01670626512525153
137112,1,0.9844796163025045
137113,0,0.017083965066245838
137114,0,0.0010198248695018222
137115,0,0.0006603347290541672
137116,0,0.005272417275607241
137117,0,0.0010556969515895657
137118,0,0.002382222444538405
137119,0,0.009883549691821952
137120,0,0.0017573870211222303
137121,0,0.0009782215507203476
137122,0,0.004514109087652402
137123,0,0.0022017477649824493
137124,0,0.01206126997821636
137125,0,0.0009404003082496905
137126,0,0.0007964460222810533
137127,0,0.003500812113692749
137128,0,0.001295683454382069
137129,0,0.0018987366417736135
137130,0,0.0017587800936656782
137131,0,0.0027567638831509345
137132,0,0.0017949038449001859
137133,0,0.0015867578871681576
137134,0,0.012103671830701001
137135,0,0.00513568231265601
137136,0,0.0008994355874465251
137137,0,0.0008876942284018603
137138,0,0.0030439446948177813
137139,0,0.0010599017122318046
137140,0,0.010731533058913266
137141,0,0.0016601806252223926
137142,0,0.0030605574707798463
137143,0,0.0019281651136548725
137144,0,0.0015633825889138653
137145,0,0.0008394107843400668
137146,0,0.002673166220934816
137147,0,0.0006353342570248716
137148,0,0.0065894165879734
137149,0,0.0031652126282905976
137150,0,0.005016356577804634
137151,0,0.002018599259798913
137152,0,0.003709512686733908
137153,0,0.01762339495117415
137154,0,0.0037557921897358577
137155,0,0.0029220308029905637
137156,0,0.006681381524594196
137157,0,0.0035821387530212785
137158,0,0.0014953843861530785
137159,0,0.0025629232132485078
137160,0,0.0028371201139086497
137161,0,0.0019573049773181157
137162,0,0.0030184491316798327
137163,0,0.0006882467450331506
137164,0,0.0022910989807158316
137165,0,0.004723913810276688
137166,0,0.0024930930830948618
137167,0,0.0038192179539072875
137168,0,0.0030185163121721637
137169,0,0.0037202019959139596
137170,0,0.0016859824414348584
137171,0,0.002359106333605583
137172,0,0.0013960969277950958
137173,0,0.003581651648515964
137174,0,0.0005221668565482454
137175,0,0.004058814312139914
137176,0,0.001662430933598288
137177,0,0.00423117568146777
137178,0,0.0016737822522677587
137179,0,0.0034555961812066235
137180,0,0.0010913644175123414
137181,0,0.003072942520602394
137182,0,0.009672874744028816
137183,0,0.002152079005873237
137184,0,0.002232677668728608
137185,0,0.005392476400184582
137186,0,0.002576792265556167
137187,0,0.001049432650233705
137188,0,0.008095115568542447
137189,0,0.008625423057825963
137190,0,0.0013945110691881766
137191,0,0.0019820712161188695
137192,1,0.5209688979359398
137193,0,0.001343968566737726
137194,0,0.0014730532590411865
137195,0,0.01354398296278803
137196,0,0.004768758674395629
137197,0,0.003477859990648115
137198,0,0.008166923931579128
137199,0,0.0006910058646532116
137200,0,0.0012674363639955625
137201,0,0.007655096238989964
137202,0,0.0046243018888754385
137203,0,0.0013930976674628218
137204,0,0.0006304246200824711
137205,0,0.0027908898586411273
137206,0,0.001094367063340246
137207,0,0.005855977296739847
137208,0,0.005691819185060048
137209,0,0.0014695610246170782
137210,0,0.003346100438886209
137211,0,0.0028383519876524453
137212,0,0.005521222134418921
137213,0,0.0020083629985934276
137214,0,0.0011946068475135658
137215,0,0.004180399992633774
137216,0,0.0059106285454443176
137217,0,0.002765971025379876
137218,0,0.005492324394561304
137219,0,0.0017596437286039543
137220,0,0.004865833844731133
137221,0,0.004491064561925786
137222,0,0.0056144556634159124
137223,0,0.0015910450122134663
137224,0,0.002721935895174141
137225,0,0.000702436777419029
137226,0,0.001552594481533113
137227,0,0.0017262822072211562
137228,0,0.007770123496756541
137229,0,0.0027399392461818156
137230,0,0.0007618388810613768
137231,0,0.005339593655206544
137232,0,0.0013440340157063052
137233,0,0.0028251999564192737
137234,0,0.0011826189514404614
137235,0,0.001504982732490247
137236,0,0.0012660509301744161
137237,0,0.0010317370689722097
137238,0,0.0013565778348447197
137239,0,0.0030123803893747354
137240,0,0.0010929413809408954
137241,0,0.00775349424928409
137242,0,0.008024502703501095
137243,0,0.003368371818517923
137244,0,0.007397301311678425
137245,0,0.010659041387468194
137246,0,0.004177137528118325
137247,0,0.0009339721764191012
137248,0,0.001833388406311154
137249,0,0.00912211487859362
137250,0,0.002417525276756636
137251,0,0.003509592501478071
137252,0,0.0022996060254708993
137253,0,0.0016198539455210992
137254,0,0.0007896495883725348
137255,0,0.00625304256303636
137256,0,0.006642987005728151
137257,0,0.0014957586149474753
137258,0,0.0009098032676254566
137259,0,0.0009672312186979353
137260,0,0.005208767804345938
137261,0,0.003080632269407671
137262,0,0.0034477798431448692
137263,0,0.007089355154191823
137264,0,0.011477813202891856
137265,0,0.009105433195800127
137266,0,0.001457981990780341
137267,0,0.0006197135173311685
137268,0,0.0007312241607597525
137269,0,0.0014059610768155622
137270,0,0.0010883487331261538
137271,0,0.0011274336962033733
137272,0,0.017354009030959707
137273,0,0.0009707510962807491
137274,0,0.001311318871483074
137275,0,0.0021704486099177727
137276,0,0.0009746172660956484
137277,0,0.004126620249505117
137278,0,0.002054819397672938
137279,0,0.006581206601335061
137280,0,0.00047503191868092224
137281,0,0.002381855005731299
137282,0,0.0021981134812636602
137283,0,0.0065691150510082215
137284,0,0.00247208084560886
137285,0,0.002080824637871045
137286,0,0.0036471858763154636
137287,0,0.0021938016104278116
137288,0,0.010672135910251773
137289,0,0.0012815331283499351
137290,0,0.0017391932597681594
137291,0,0.0009706469357152647
137292,0,0.002816209202824695
137293,0,0.0034534547965562323
137294,0,0.003369728441938656
137295,0,0.0016986872339349187
137296,0,0.003795005482043964
137297,0,0.003935563764592965
137298,0,0.006660504940126514
137299,0,0.0011793215550835654
137300,0,0.0065099166016384085
137301,0,0.002164109895291936
137302,0,0.0010752741332404167
137303,0,0.004284156351527639
137304,0,0.005329076906443512
137305,0,0.01645208131001307
137306,0,0.0054453829765584395
137307,0,0.002275782942847914
137308,0,0.0030535141017544766
137309,0,0.00137950175121995
137310,0,0.0028177471369131434
137311,0,0.0037549801609300763
137312,0,0.009120622413647878
137313,0,0.0012654653949878312
137314,0,0.001289512498572434
137315,0,0.003074624090419641
137316,0,0.0007735874316555063
137317,0,0.001434711939590624
137318,0,0.0022665646341484213
137319,0,0.0033258973922903065
137320,0,0.0036215920041559
137321,0,0.0009250257572141753
137322,0,0.0019998554609495646
137323,0,0.007965325080814496
137324,0,0.008041511414465874
137325,0,0.01080840152669678
137326,0,0.0007038519511236824
137327,0,0.0030057509698604066
137328,0,0.008493943594867095
137329,0,0.0016671777106728393
137330,0,0.007208980744433214
137331,0,0.006388209718457948
137332,0,0.0017590924316522453
137333,0,0.0036902570898779035
137334,0,0.0034637999762510098
137335,0,0.0023297704799831397
137336,0,0.01569360217091503
137337,0,0.0014091334575383706
137338,0,0.0032450227761418008
137339,0,0.0015132329419635137
137340,0,0.0007243562672400783
137341,0,0.0006740736607829098
137342,0,0.0009881802282400924
137343,0,0.0034281978223528213
137344,0,0.003760559477391344
137345,0,0.001664209811643591
137346,0,0.005638353510895896
137347,0,0.005094508354720443
137348,0,0.0028015956732416
137349,0,0.0016107107401431584
137350,0,0.0014845009382679299
137351,0,0.007666729234093174
137352,0,0.0018024763117786445
137353,0,0.003988077909887891
137354,0,0.0005553394169204447
137355,0,0.0015572959502173293
137356,0,0.0004588536297572575
137357,0,0.00118285110925626
137358,0,0.0005115457926849555
137359,0,0.0015369020289932797
137360,0,0.004206132426202905
137361,0,0.0012209417129846502
137362,0,0.0023026537823055407
137363,0,0.0010799873441607382
137364,0,0.0057035746451251645
137365,0,0.000714229050804089
137366,0,0.004510206876408108
137367,0,0.021451212677141774
137368,0,0.0015473342954451651
137369,0,0.002751636034530112
137370,0,0.0007945361947315924
137371,0,0.006032680208919774
137372,0,0.0015210593375555694
137373,0,0.0025785662821591272
137374,0,0.0009130579691712485
137375,0,0.0011703829544933257
137376,0,0.0015052545166805912
137377,0,0.00041790151766492913
137378,0,0.0021606750536414944
137379,1,0.9965140303903648
137380,0,0.0110479257144875
137381,0,0.0011639978258604269
137382,0,0.0006629416430759127
137383,0,0.002391300029871563
137384,0,0.002358521137083952
137385,1,0.9863017312132248
137386,0,0.0005682208921378008
137387,0,0.0002130762913340455
137388,0,0.000759899408514415
137389,0,0.0013299724316211284
137390,0,0.0005805974493168376
